unemployed,educ,health,age,female,migback
0,NA,4,55,1,1
0,7,7,64,1,1
0,11,5,65,0,1
0,10.5,8,33,0,1
0,8.5,7,64,1,1
0,11.5,4,46,0,1
0,10.5,9,38,1,1
0,9,4,87,0,1
0,10.5,8,40,1,1
0,9,8,68,1,1
0,12,6,50,1,1
0,9,4,59,1,1
0,9,7,74,1,1
0,10.5,7,70,0,0
0,12,7,70,0,1
1,NA,6,60,1,1
0,8.5,10,27,0,1
0,9,10,20,1,1
1,15,7,64,0,1
0,11,7,43,1,1
0,16,8,45,0,1
0,12,8,51,0,1
0,NA,5,50,1,0
0,9,9,73,1,1
0,10.5,8,50,1,1
0,9,8,48,1,1
0,18,6,75,0,0
0,11,4,46,0,1
0,10.5,8,46,0,1
0,9,7,44,1,1
0,13,9,23,0,1
0,13,9,20,1,1
0,10.5,6,42,0,1
0,11.5,6,53,0,1
0,7,6,78,0,1
0,9,1,71,1,1
0,15,8,41,1,1
0,NA,7,54,0,1
1,NA,2,54,1,1
0,7,4,48,1,1
0,9,0,58,0,1
0,9,3,57,1,1
0,10,7,34,0,1
0,NA,8,31,1,1
0,9,7,48,0,1
0,10.5,6,51,0,1
0,9,3,46,1,1
0,12,8,27,1,1
0,10,10,25,0,1
0,10,10,18,1,1
0,9,NA,17,0,1
0,10.5,5,75,1,0
0,NA,8,56,0,1
0,18,7,52,1,1
0,9,7,57,0,1
0,9,7,61,1,1
0,9,2,50,1,1
0,9,8,46,0,1
0,9,7,43,1,1
0,13,9,21,1,1
0,10.5,7,41,0,1
0,11,7,40,1,1
0,10.5,3,53,0,1
0,9,7,50,1,1
0,12,9,28,1,1
0,11,9,19,1,1
0,9,8,45,0,1
0,9,4,40,1,1
0,11.5,6,76,0,1
0,9,6,68,1,1
0,11.5,6,48,0,1
0,NA,7,49,1,1
0,10.5,8,45,0,1
0,15,4,44,1,1
0,9,6,51,1,1
0,9,5,50,0,1
0,10.5,8,68,0,1
0,9,9,59,1,1
0,11.5,10,40,0,1
0,10,10,39,0,1
0,9,10,34,0,1
0,12,10,27,0,1
0,NA,10,33,1,1
0,10.5,7,52,0,0
0,NA,10,18,1,0
0,10.5,7,48,0,0
0,10.5,8,58,0,1
0,11.5,7,55,0,0
0,12,3,22,1,0
0,11,2,51,1,1
0,NA,9,21,0,1
0,10,9,51,0,0
0,10,9,23,0,0
0,10,8,26,0,0
0,10.5,3,23,0,0
0,12,5,54,0,0
0,13,8,26,0,0
0,13,10,21,1,0
0,12,8,51,1,1
0,12,6,26,1,1
0,13,9,24,1,1
0,10.5,2,54,0,0
0,NA,6,29,0,0
0,11.5,8,27,1,0
0,15,7,58,0,0
0,12,7,29,0,0
0,10.5,3,77,0,0
0,NA,8,48,1,1
0,10,4,30,0,1
0,10.5,4,51,0,1
0,9,7,30,1,1
0,10,6,23,1,1
0,9,7,20,0,1
0,NA,10,20,0,1
0,NA,8,28,1,0
0,11.5,6,52,0,0
0,13,8,24,0,0
0,NA,7,21,0,0
0,18,3,51,0,0
0,NA,8,21,1,0
0,NA,8,18,0,0
0,7,5,55,1,0
0,14.5,3,28,1,0
0,12,8,61,1,0
0,NA,9,26,1,0
1,14,4,48,0,0
0,14.5,8,25,1,0
0,12,4,21,0,0
0,9,8,18,0,0
0,13,8,23,0,0
0,11.5,1,49,1,0
0,10,8,22,1,1
0,10.5,7,53,0,0
0,NA,6,24,0,0
0,11.5,7,46,1,0
0,13.5,6,48,1,0
0,10,8,20,1,0
0,NA,2,55,0,0
0,18,7,66,0,0
0,NA,10,24,1,0
0,14.5,8,54,0,0
0,16,6,48,0,0
0,15,2,51,0,1
0,NA,7,29,0,1
0,18,5,48,1,0
0,10,8,47,1,0
0,10.5,9,24,0,1
0,10.5,6,51,1,0
0,NA,8,25,1,0
0,NA,9,21,0,0
0,13,7,26,1,0
0,11.5,8,23,0,0
0,11.5,7,22,0,0
0,15,3,54,0,0
0,11.5,5,50,1,0
0,14.5,5,24,1,0
0,11,7,46,0,0
0,12,8,46,0,0
0,11,6,58,0,0
0,11.5,9,27,1,0
0,12,9,25,0,0
0,11,9,46,1,1
0,10,9,19,1,1
0,10,5,47,1,1
0,18,9,25,1,1
0,11.5,10,23,1,1
0,NA,9,22,0,1
0,NA,7,18,1,1
0,11.5,4,45,1,0
0,10,9,19,0,0
0,11,7,79,0,0
0,11.5,7,50,1,0
0,11.5,9,47,1,0
0,18,10,56,1,0
0,12,8,19,0,0
0,11.5,8,50,1,0
0,10,10,18,0,0
0,NA,8,23,1,0
0,15,6,39,1,1
0,9,6,53,0,0
0,11.5,5,26,1,0
0,16,8,23,0,0
0,12,9,73,1,1
0,13.5,8,58,0,1
0,10.5,9,48,0,0
0,12,6,49,1,0
0,16,8,26,0,0
0,13,5,24,0,0
0,13,7,20,0,0
0,12,4,57,1,0
0,11.5,8,44,1,0
0,11.5,6,54,1,1
0,11.5,8,48,1,0
0,9,2,49,0,0
0,12,6,54,0,0
1,NA,NA,17,1,0
0,9,6,43,1,0
0,18,7,61,0,0
0,11,5,43,1,0
0,15,3,54,0,0
0,10.5,7,66,1,0
0,15,6,53,0,1
0,NA,10,19,0,1
0,NA,NA,17,1,0
0,10.5,8,51,0,0
0,10.5,9,52,0,0
0,14.5,10,22,0,1
0,9,6,47,1,1
0,10.5,9,24,1,1
0,12,8,28,1,1
0,11.5,7,45,0,0
0,10,NA,17,1,1
0,11.5,7,45,1,1
0,11.5,5,44,1,0
0,16,8,49,0,0
0,NA,7,19,1,0
0,10,NA,17,0,0
0,15,5,50,0,1
0,NA,5,19,0,0
0,NA,9,18,0,0
0,12,8,51,1,0
0,NA,9,18,1,0
0,11.5,9,47,1,0
0,10,10,21,0,0
0,10,10,20,0,0
0,11.5,5,48,1,0
0,11.5,8,52,1,1
0,14,5,25,1,1
0,11.5,7,61,0,0
0,10.5,8,44,1,0
0,9,3,76,1,0
0,9,7,46,1,0
0,NA,NA,17,0,0
0,18,7,48,1,0
0,18,8,54,1,0
0,13,10,20,0,0
0,NA,NA,17,0,0
0,18,10,56,0,0
0,11.5,10,23,0,0
0,12,10,48,1,1
0,10.5,5,66,0,0
0,18,9,51,1,1
0,13,8,24,1,0
0,13,9,20,1,0
0,NA,9,18,0,0
0,18,9,52,1,0
0,11.5,8,51,1,0
0,11.5,7,23,1,0
0,15,7,57,1,1
0,13,8,20,0,1
0,10,NA,17,0,1
0,10.5,8,44,1,0
0,13,7,48,1,0
0,11.5,7,38,0,0
0,12,9,46,0,0
0,NA,8,20,1,0
0,10,8,45,1,0
0,7,NA,17,1,0
0,10.5,5,45,0,0
0,10,10,18,1,0
0,12,2,54,0,0
0,13,4,21,0,0
0,10,3,19,1,0
0,10.5,3,53,0,0
0,11.5,8,25,0,0
0,12,7,49,1,0
0,13,9,22,0,0
0,10,7,19,1,0
0,10.5,5,52,1,0
0,16,8,47,1,0
0,11.5,7,65,0,0
0,15,9,46,1,0
0,NA,NA,17,0,0
0,18,8,53,1,0
0,10,10,18,1,0
0,14.5,6,44,1,0
0,13,5,21,0,0
0,11,8,56,0,0
0,10.5,8,30,1,0
0,NA,NA,17,1,1
0,12,2,43,1,1
0,10,3,21,1,0
0,18,5,47,0,0
0,NA,6,20,1,1
0,NA,10,25,0,0
0,10.5,7,23,0,0
0,9,NA,17,0,0
0,12,6,37,1,0
0,13,2,24,1,1
0,13.5,7,47,1,0
0,NA,7,19,0,0
0,10.5,3,53,1,0
0,18,10,49,0,0
0,13,9,21,1,0
0,NA,NA,17,0,0
1,9,4,21,0,0
0,NA,8,19,0,0
0,11.5,9,31,0,0
0,18,8,44,1,0
0,11.5,8,48,1,1
0,11.5,8,20,0,1
0,16,10,49,0,0
0,13.5,8,27,0,0
0,16,10,47,1,0
0,10.5,5,44,0,1
0,10.5,8,78,1,0
0,11.5,9,48,1,0
0,11.5,6,49,0,0
0,16,NA,46,1,0
0,10.5,1,46,0,1
0,NA,4,23,1,1
0,11,8,50,0,0
0,10.5,8,50,0,1
0,NA,7,21,0,1
0,NA,8,18,1,1
0,15,9,51,0,1
0,11,9,46,1,0
0,12,3,50,1,0
0,14.5,8,51,0,0
0,NA,9,18,0,0
0,10.5,8,52,0,0
0,13,4,51,0,0
0,15,8,49,1,0
0,11,5,49,0,0
0,9,8,20,1,0
0,14,8,49,0,0
0,10,9,18,0,0
0,17,2,45,0,0
0,11,4,48,0,0
0,NA,10,18,0,0
0,12,7,51,1,0
0,9,NA,17,1,1
0,10,8,42,0,0
0,9,5,55,0,1
0,9,4,22,1,0
0,10.5,5,67,1,0
0,13,8,38,0,0
0,11.5,8,75,0,0
0,12,9,49,0,0
0,14,7,38,1,0
0,12,7,49,0,0
0,11.5,4,46,0,1
0,11.5,8,46,0,0
0,13.5,9,44,1,0
0,11.5,7,47,1,0
0,11.5,8,50,1,0
0,11.5,9,22,0,0
0,10,9,19,1,0
0,18,9,46,0,1
0,9,7,38,1,1
0,10.5,7,50,1,1
1,NA,7,19,0,0
0,18,8,46,0,1
0,10.5,9,46,0,1
0,15,7,46,1,0
0,16,8,53,0,1
0,9,10,44,1,1
0,10.5,6,74,0,0
0,10.5,7,44,0,1
0,10,6,19,0,1
0,15,7,49,0,0
0,12,5,47,1,0
0,13,8,19,1,0
0,9,10,21,0,0
0,9,10,47,0,0
0,10.5,7,48,0,0
0,10,8,20,1,0
0,18,6,48,0,0
0,12,9,43,1,0
0,15,9,20,0,0
0,NA,10,18,1,0
0,16,6,52,0,0
0,10.5,7,57,0,0
0,7,4,54,0,0
0,13,8,21,0,0
0,NA,3,18,0,0
0,11.5,9,35,1,0
0,14.5,9,50,1,1
0,11.5,5,51,1,0
0,NA,6,20,1,1
0,NA,NA,17,0,1
0,10.5,8,55,0,1
0,NA,NA,17,1,1
0,11.5,8,46,1,0
0,10.5,8,45,0,1
0,10,10,19,0,1
0,14.5,5,50,1,1
0,NA,10,22,1,0
0,10.5,4,49,0,1
0,NA,6,18,1,1
0,10,NA,17,0,1
0,14,9,48,1,0
0,14,9,49,0,0
0,11,5,39,0,0
0,18,7,46,1,0
0,10,9,47,1,1
0,12,9,20,1,0
0,10,9,19,1,0
0,11.5,6,49,0,0
0,NA,NA,17,1,0
0,14,7,39,1,0
0,12,6,46,1,0
0,18,1,47,1,1
0,18,3,49,0,0
0,10,8,47,0,0
0,NA,8,20,1,0
0,NA,8,18,1,0
0,10.5,7,43,0,0
0,11,2,50,0,1
0,NA,7,20,1,1
0,9,4,53,0,1
0,10,8,20,1,1
0,NA,NA,17,1,1
0,9,8,44,0,1
0,10,10,20,0,1
0,10,10,18,0,1
0,17,8,46,0,0
0,11.5,4,36,1,0
0,10.5,1,46,0,0
0,12,7,50,1,0
0,NA,5,45,1,0
0,NA,NA,17,0,0
0,13,6,36,1,1
0,18,6,44,0,0
0,12,7,52,1,0
0,14.5,8,45,1,0
0,11,8,41,0,0
0,14.5,10,38,1,0
0,9,NA,17,0,0
0,15,6,45,1,0
0,NA,5,52,1,0
0,15,7,44,0,0
0,12,7,68,1,0
0,10.5,4,44,1,0
0,11.5,6,37,1,0
0,7,5,42,0,1
0,NA,3,20,1,1
0,NA,NA,17,1,1
0,11.5,9,45,1,1
0,11,8,57,0,0
0,9,7,37,1,0
0,9,6,19,1,1
0,NA,NA,17,0,1
0,11,7,32,0,0
0,10.5,8,44,1,0
0,11.5,9,44,1,0
0,11.5,8,43,1,0
0,NA,8,18,1,0
0,10.5,4,43,0,0
0,NA,5,42,0,1
0,18,9,40,0,0
0,11.5,7,45,1,0
0,13.5,8,46,1,0
0,16,7,40,1,0
0,10.5,10,43,0,0
0,12,8,42,1,0
0,NA,10,48,1,0
0,NA,NA,17,0,0
0,18,7,43,0,0
0,13.5,8,42,0,0
0,NA,7,40,0,1
0,NA,9,18,0,1
0,10.5,9,40,1,1
0,NA,10,18,1,1
0,10.5,9,43,1,0
0,NA,3,18,0,1
0,NA,NA,17,1,1
0,18,5,42,0,0
0,10.5,5,41,0,0
0,11,9,50,0,0
0,10,3,45,0,1
0,9,7,37,1,0
0,11.5,7,54,0,0
0,11.5,2,45,1,0
0,12,9,49,1,0
0,15,8,40,0,0
0,16,8,35,1,0
0,11.5,6,55,0,0
0,13.5,3,58,0,0
1,18,7,64,0,0
0,10.5,5,49,0,0
0,11.5,6,50,1,0
0,NA,9,18,1,0
0,11.5,0,38,1,0
0,16,8,40,1,0
0,15,9,46,1,0
0,10.5,7,47,0,0
0,10,8,49,1,0
0,10.5,7,61,0,1
0,13,8,31,1,0
0,14.5,6,39,1,0
0,11.5,8,48,0,0
0,16,7,48,0,1
0,12,8,38,1,1
0,14.5,8,41,0,0
1,10.5,4,58,1,0
0,11.5,7,43,1,0
0,11.5,3,53,1,0
0,11.5,8,40,1,0
0,11,6,64,1,0
0,10.5,10,41,0,1
0,11,9,36,0,0
0,11.5,9,31,0,0
0,10,6,41,1,1
0,11,6,40,0,1
0,11,8,55,1,0
0,11,4,39,1,1
0,10.5,8,65,0,0
0,11.5,8,61,1,0
0,17,8,34,0,0
0,9,5,56,1,0
0,10.5,5,21,0,0
0,11.5,9,45,0,0
0,16,7,33,1,0
0,11.5,8,36,0,1
0,11.5,8,48,0,0
0,11.5,8,51,1,0
0,9,NA,17,0,0
0,10.5,10,50,0,0
0,18,9,42,1,0
0,10.5,8,38,0,0
0,11.5,7,44,0,0
0,NA,6,45,0,0
0,10.5,8,69,0,0
0,9,0,65,1,0
0,14.5,6,34,1,1
0,NA,7,33,1,0
0,11,9,52,1,1
0,10.5,10,37,1,1
0,18,8,33,1,0
1,10.5,9,49,0,0
0,18,9,49,0,0
0,13.5,9,37,1,0
0,14.5,8,28,0,0
0,11.5,8,55,1,0
0,10.5,9,44,0,0
0,10.5,3,42,0,1
0,11.5,10,47,0,0
0,18,8,39,0,0
0,NA,8,35,1,0
1,10.5,1,35,0,1
0,NA,7,47,1,0
0,18,9,36,1,0
0,10.5,9,43,0,0
0,NA,7,35,0,0
0,9,7,32,1,1
0,11.5,6,34,1,0
0,11.5,7,36,1,0
0,10,7,51,0,0
0,11.5,8,53,1,0
0,10.5,10,44,1,0
0,11.5,10,49,0,0
0,13,9,36,1,0
0,13,7,29,1,0
0,10.5,8,36,0,1
0,12,3,34,1,0
0,9,5,38,0,1
0,11.5,9,37,0,0
0,11.5,8,41,1,0
0,15,5,64,1,1
0,12,7,33,1,1
0,10.5,6,71,1,0
0,NA,7,32,1,0
0,11,10,35,1,0
0,10.5,8,41,0,0
0,12,7,55,1,0
0,12,8,39,0,0
0,10,4,29,1,1
0,18,8,29,1,0
0,11.5,8,45,1,0
0,12,9,36,0,1
0,18,7,38,1,0
0,13.5,10,33,1,1
0,10.5,2,40,0,0
0,18,8,34,0,0
0,11.5,7,38,0,0
0,15,7,59,1,0
0,12,8,34,1,0
0,17,10,47,0,0
0,15,5,38,0,1
0,15,8,57,1,0
0,13,10,23,1,0
0,7,6,45,0,1
0,10.5,9,31,0,1
0,13,9,42,0,0
1,NA,8,54,1,0
0,12,5,45,0,0
0,14.5,7,37,0,0
1,10.5,7,53,0,0
0,18,7,33,1,1
0,15,7,43,0,0
0,NA,5,33,1,0
0,18,9,48,0,0
0,11.5,8,32,1,0
0,10,9,35,1,0
0,12,8,41,0,0
0,12,4,33,1,1
0,10.5,2,42,0,0
1,10.5,5,62,0,0
0,11.5,8,33,0,0
0,11.5,8,57,0,0
0,15,8,43,1,1
0,NA,NA,17,0,0
0,15,9,31,1,0
0,11.5,7,47,1,1
0,11.5,8,43,1,0
0,15,8,31,1,1
0,11.5,7,45,0,0
0,11.5,7,35,1,0
0,9,7,40,0,1
0,15,7,32,0,1
0,12,9,25,1,0
0,16,9,37,0,0
0,14.5,8,29,1,0
0,18,9,40,0,0
0,14.5,7,33,0,0
0,12,8,34,1,0
0,11.5,5,38,0,0
0,15,5,56,1,0
0,11.5,6,42,0,0
0,11,5,27,1,1
0,13.5,8,34,0,0
0,9,8,36,1,1
0,13.5,7,28,1,0
0,12,4,34,1,0
0,12,5,31,1,0
0,11.5,6,37,0,0
0,NA,4,36,1,0
0,18,4,31,1,1
0,10.5,8,36,0,0
1,11.5,5,35,0,0
0,10.5,7,34,1,0
0,11.5,8,38,1,0
0,18,7,50,0,0
0,12,7,34,1,1
0,18,8,45,1,0
0,11.5,7,34,0,0
0,NA,7,30,0,0
0,12,8,28,1,0
0,18,NA,37,1,0
0,18,9,29,1,0
0,7,8,47,1,0
0,10,2,40,1,1
0,18,9,35,0,1
0,15,8,31,1,1
0,11.5,6,53,0,0
0,16,4,59,0,0
0,NA,8,34,0,1
0,13.5,10,26,0,0
0,7,6,40,0,1
0,NA,10,39,0,1
0,NA,8,35,1,0
0,7,5,38,0,1
0,18,9,34,1,1
0,18,7,30,0,0
0,11.5,8,26,0,1
0,18,8,39,0,0
0,14,9,29,1,1
0,14,7,29,0,0
0,18,8,46,0,0
1,10.5,3,50,0,0
0,11.5,7,26,0,0
0,10.5,6,42,0,0
0,14.5,9,28,1,0
0,13,7,22,1,0
0,18,9,29,1,1
0,11,8,33,0,1
0,10.5,8,60,0,0
0,14,7,51,0,0
0,18,5,62,0,0
0,12,9,31,0,0
0,15,8,29,1,0
0,11.5,2,33,1,0
0,16,7,41,1,0
0,10,6,29,0,0
0,15,5,31,0,0
0,14.5,NA,28,1,0
0,13.5,7,30,1,0
0,13,9,26,1,0
0,12,6,25,1,0
1,13.5,8,59,0,0
0,18,6,31,1,0
0,18,10,29,0,0
0,14.5,8,29,0,0
0,11.5,9,28,0,0
0,14.5,8,30,1,1
0,18,8,36,1,1
0,NA,8,32,0,0
0,11.5,7,28,0,0
1,10.5,7,49,0,0
0,12,4,32,0,1
0,9,8,34,0,0
0,10.5,8,59,0,1
0,11.5,8,27,0,0
0,12,6,42,1,0
0,15,7,33,0,0
0,11.5,10,33,1,0
0,18,8,31,1,0
0,15,7,35,0,0
0,18,8,31,1,0
0,18,9,25,1,0
0,14,10,30,0,0
0,13,9,26,1,1
0,11.5,9,32,1,0
0,10,9,33,0,1
1,11.5,9,46,1,1
1,NA,5,19,1,0
0,11.5,8,28,1,0
0,NA,9,27,0,0
0,16,7,33,0,0
0,11.5,6,31,0,0
0,18,5,24,0,0
0,18,7,26,1,0
0,10.5,2,30,0,0
0,9,9,28,1,1
0,11.5,9,50,0,1
1,10.5,6,27,0,0
0,11.5,10,22,1,0
0,11.5,10,24,0,0
0,18,8,40,0,1
0,11.5,9,26,1,0
0,13.5,7,26,1,0
0,11.5,10,27,0,0
0,11.5,9,28,0,0
0,18,9,32,0,0
0,14.5,3,29,0,0
0,9,7,20,1,0
0,10.5,5,35,0,0
0,12,9,21,0,0
1,15,6,24,0,1
0,14.5,8,24,1,0
0,15,8,24,1,1
0,18,8,29,1,0
0,13,5,21,1,0
0,11.5,5,33,0,1
0,11.5,8,25,0,1
0,NA,6,25,1,0
0,13,5,25,0,0
0,12,7,25,0,1
0,15,3,31,1,0
0,10,7,18,1,1
0,18,9,30,0,0
0,NA,1,24,0,1
0,12,9,20,1,0
0,13,5,25,0,0
0,11.5,10,23,1,0
0,11.5,8,24,0,0
0,14,6,26,0,0
0,15,9,30,0,0
0,NA,7,57,1,0
0,13,7,20,0,0
0,10,10,23,0,0
0,18,9,41,1,0
0,NA,7,27,1,1
0,13,5,86,0,0
0,12,5,81,1,0
0,10,8,79,1,0
0,18,7,73,1,0
0,12,7,52,1,0
0,12,5,59,1,0
0,10.5,7,56,0,0
0,12,4,79,1,0
0,11.5,9,50,0,0
0,11.5,5,48,1,1
0,11.5,6,24,1,0
0,12,2,20,1,1
0,13,7,52,1,0
0,11.5,5,52,0,0
0,18,7,27,0,0
0,11.5,7,42,0,0
0,14,4,38,1,0
0,15,5,73,1,0
0,NA,7,64,1,0
0,10.5,8,71,0,0
0,11.5,6,63,1,0
0,10.5,7,71,0,0
0,10,10,57,1,0
0,10.5,4,58,0,0
0,18,8,26,0,0
0,13.5,3,77,0,0
0,11.5,2,75,1,0
0,NA,8,35,1,0
0,10,3,53,1,1
0,11.5,7,60,0,0
0,12,6,60,1,0
0,13,8,84,1,0
1,12,6,55,0,0
0,11.5,7,58,1,0
0,14.5,7,44,0,0
1,13,5,54,0,0
0,18,7,72,0,0
0,11.5,7,67,0,0
0,11.5,7,74,1,0
0,18,7,74,0,0
0,14.5,7,71,1,0
0,16,1,74,1,0
0,11,3,71,1,1
0,10.5,5,37,1,0
0,11,2,75,0,0
0,9,8,69,1,0
0,11.5,5,58,0,0
0,10.5,3,54,1,0
0,9,9,64,0,0
0,15,1,46,1,1
0,13,7,24,0,1
0,10.5,5,76,0,0
0,10.5,4,73,1,0
0,10.5,7,67,0,0
0,10.5,7,63,1,0
0,16,7,55,1,0
0,18,3,28,0,0
0,10.5,10,84,1,0
0,18,7,94,1,0
0,18,8,75,0,0
0,10.5,8,74,1,0
0,9,5,87,1,0
0,9,6,62,1,0
0,10.5,8,74,0,1
0,11,8,66,0,0
0,11,8,70,0,0
0,10.5,3,66,1,0
0,12,7,88,1,0
0,17,6,73,0,0
0,18,9,69,1,0
0,11.5,6,61,0,0
0,11.5,9,61,1,1
0,18,9,32,0,1
0,14,8,31,0,1
0,18,8,85,0,0
0,11.5,8,81,1,0
0,15,8,62,0,0
0,15,4,63,1,0
0,18,8,30,0,0
0,15,2,55,0,0
0,10,6,47,1,0
0,18,5,23,1,0
0,13,7,21,1,0
0,NA,NA,17,1,0
0,18,9,58,0,0
0,18,8,58,1,0
0,18,10,53,1,0
0,16,9,48,0,0
0,15,8,51,0,0
0,14.5,9,47,1,0
0,11.5,8,75,1,0
0,10.5,9,74,0,0
0,10.5,NA,73,1,0
0,10.5,6,71,1,1
0,10.5,4,49,0,0
0,18,9,44,0,0
0,18,7,44,1,0
0,18,2,84,0,0
0,18,2,83,1,0
0,11,6,62,0,0
0,11.5,4,53,1,0
0,14.5,5,28,0,0
0,11.5,4,28,1,1
0,12,8,74,1,0
0,13,4,36,0,0
0,18,3,47,0,0
0,15,6,42,1,0
0,10.5,5,89,1,0
0,10.5,4,77,1,0
0,15,4,83,1,1
0,10.5,6,80,0,0
0,9,6,75,1,0
0,15,6,46,0,1
0,10.5,8,43,1,1
0,10,7,18,1,1
0,9,5,67,1,1
0,18,4,67,0,0
0,12,8,85,0,0
0,12,10,74,1,0
0,11.5,8,77,1,0
0,17,8,48,1,1
0,15,8,60,1,0
0,16,4,63,0,0
0,13.5,3,57,0,0
0,12,7,55,1,0
0,10.5,3,74,0,0
0,10.5,8,62,1,0
0,12,5,70,0,0
0,18,3,76,1,0
0,18,6,40,0,0
0,18,8,40,1,0
0,18,6,76,0,0
0,11.5,4,47,1,0
0,10.5,5,80,0,1
0,9,4,56,0,0
0,11.5,5,81,0,0
0,11,5,80,1,0
0,10.5,6,83,0,0
0,9,8,72,1,0
0,10.5,8,67,0,0
0,9,7,67,1,0
0,11.5,5,42,0,0
0,11,5,66,0,0
0,11.5,4,39,0,0
0,10.5,4,67,0,0
0,9,5,60,1,0
0,11,8,76,0,0
0,12,7,41,1,0
0,10.5,5,48,0,0
0,11.5,4,69,1,0
0,10.5,5,70,0,0
0,10.5,5,77,0,0
0,10.5,3,76,1,0
0,10.5,7,75,0,0
0,14,7,89,0,0
0,11.5,6,89,1,0
0,12,5,69,1,0
0,11.5,4,53,1,0
0,10.5,3,55,1,1
0,10.5,3,60,1,0
0,10.5,3,63,0,0
0,14.5,8,30,1,0
0,10.5,8,58,0,0
0,12,7,53,1,0
0,13,8,22,1,0
0,11.5,5,57,1,0
0,NA,10,21,1,0
0,11.5,5,65,1,0
0,10.5,8,65,0,0
0,11.5,4,60,1,0
0,16,9,25,1,0
0,10,9,55,1,0
0,10.5,8,64,0,0
0,11.5,10,24,0,0
0,13,9,20,1,0
0,13.5,5,53,1,0
0,16,10,31,1,0
0,10.5,3,48,1,0
0,10.5,6,25,0,0
0,NA,8,22,1,0
0,7,4,18,1,0
0,NA,NA,17,1,0
0,16,8,45,1,0
0,11.5,4,46,0,0
0,12,5,45,1,0
0,18,6,62,0,0
0,15,3,58,1,0
0,18,8,26,1,0
0,14.5,4,90,1,0
0,10.5,5,63,0,0
0,10.5,5,59,0,0
0,10.5,8,57,1,0
0,13,5,31,0,0
0,11.5,2,30,1,0
0,15,8,55,0,1
0,10.5,8,70,1,1
0,16,5,49,0,0
0,11.5,4,58,0,0
0,10.5,0,47,1,0
0,10,3,19,0,0
0,10.5,7,80,0,0
0,11,4,75,1,0
0,10.5,8,62,0,0
0,10.5,6,60,1,0
0,11.5,8,35,1,0
0,14.5,0,53,0,0
0,12,8,50,1,0
0,11,8,78,0,0
0,14,8,76,1,0
0,10.5,8,58,1,0
0,16,5,93,0,0
0,14,3,91,1,0
0,11.5,1,48,1,0
0,16,7,93,1,0
0,18,9,63,0,0
0,18,9,62,1,0
0,11,6,76,1,0
0,18,5,53,1,0
0,NA,NA,17,1,0
0,16,8,29,0,0
0,9,7,40,1,0
0,NA,NA,17,0,0
0,10,3,81,1,0
0,10.5,7,61,1,0
0,12,9,32,1,0
0,12,7,65,0,0
0,11.5,5,63,1,0
0,10.5,5,49,0,0
0,12,7,53,0,0
0,12,5,49,1,1
0,10,10,19,0,1
0,11.5,6,48,0,1
0,10,8,45,1,1
0,NA,9,23,1,1
0,13,9,20,1,1
0,11,8,55,0,0
0,18,7,55,0,0
0,18,9,53,1,0
0,18,9,27,0,0
0,16,7,24,1,0
0,11.5,5,58,0,0
0,11.5,8,59,1,0
0,NA,2,27,1,0
0,16,8,49,0,0
0,16,8,49,1,0
0,13,7,21,1,0
0,11.5,3,73,1,0
0,11.5,8,58,0,0
0,11.5,3,56,1,0
0,18,6,31,1,0
0,11.5,7,53,0,0
0,15,8,53,1,0
0,10,10,18,0,0
0,14.5,4,52,1,0
0,15,7,44,0,0
0,12,10,53,0,0
0,11.5,6,56,1,0
0,15,5,73,0,0
0,12,5,70,1,0
0,10.5,8,71,1,0
0,12,9,60,0,0
0,13.5,8,60,1,0
0,10.5,7,78,1,0
0,10.5,10,51,0,0
0,12,10,48,1,0
0,13,10,20,1,1
0,NA,NA,17,1,0
0,11,5,69,0,1
0,14,6,63,1,1
0,11.5,8,45,0,0
0,13.5,7,42,1,0
0,10.5,7,50,0,0
0,10.5,7,48,1,0
0,18,7,76,0,0
0,12,9,59,1,0
0,10.5,9,60,0,0
0,11,7,69,0,0
0,11,7,66,1,0
0,12,7,54,1,0
0,10.5,7,75,1,0
0,9,5,88,1,0
0,10.5,5,48,0,0
0,9,8,84,0,0
0,10.5,8,66,0,0
0,10.5,6,63,1,0
0,10.5,7,83,0,0
0,12,5,77,0,0
0,9,5,73,1,0
0,11.5,5,81,1,0
0,10.5,6,78,0,0
0,9,4,72,1,0
0,18,6,31,0,0
0,18,5,67,0,0
0,18,8,63,1,0
0,18,3,30,1,0
0,18,8,73,0,0
0,10.5,5,49,0,0
0,13,7,46,0,0
0,18,6,58,0,1
0,15,5,70,1,1
0,11.5,10,46,1,0
0,9,1,74,0,0
0,14,0,78,1,0
1,12,4,56,1,1
0,10.5,9,62,0,0
0,10.5,4,62,1,0
0,10.5,3,77,0,0
0,12,7,77,1,1
0,11.5,9,47,1,0
0,11.5,9,48,0,0
0,11.5,7,39,1,0
0,15,7,89,1,0
0,18,9,74,1,0
0,11,6,83,0,0
0,10.5,2,78,1,0
0,14.5,9,30,0,0
0,10.5,8,71,0,0
0,10.5,8,68,1,0
0,16,7,80,0,0
0,12,1,75,1,0
0,13,5,77,1,0
0,18,7,83,0,0
0,16,8,74,1,0
0,11.5,2,83,1,0
0,10.5,7,66,1,0
0,15,8,40,0,0
0,16,8,41,1,0
0,10.5,4,61,1,0
0,11.5,9,43,0,0
0,16,8,79,0,0
0,10,8,60,0,0
0,13.5,6,60,1,0
